"","Gene","log2( Max Expression Level )","Raw Gini Index","Normalized Gini Index","p-value"
"ENSG00000254709","ENSG00000254709",0.992857502434653,7.43612222999271,0.725127696732086,2.06918724436158e-48
"ENSG00000143546","ENSG00000143546",0.98134510017401,7.32551024477189,0.696332976368184,9.76863076628426e-45
"ENSG00000163736","ENSG00000163736",0.997475378466392,6.89155348239059,0.641129619287776,4.10610835102516e-38
"ENSG00000163220","ENSG00000163220",0.973957512356537,7.02467127040509,0.639784104586783,5.86115917908724e-38
"ENSG00000171863","ENSG00000171863",0.256696191478974,4.68410098132634,-0.473636188885033,1.00365862176625e-23
"ENSG00000134419","ENSG00000134419",0.262754889617005,4.65114553551468,-0.47260895140234,1.24019303924469e-23
"ENSG00000108298","ENSG00000108298",0.214942694711245,5.05433646066564,-0.456784543885699,3.05632654595738e-22
"ENSG00000174748","ENSG00000174748",0.239656094583487,4.91950332394832,-0.453826448757756,5.49980826647838e-22
"ENSG00000168028","ENSG00000168028",0.31586801877129,4.43518407239062,-0.451602274976421,8.5340067907072e-22
"ENSG00000118181","ENSG00000118181",0.302454160031257,4.53748509035461,-0.450000446906075,1.16954511142528e-21
"ENSG00000156508","ENSG00000156508",0.295539364853757,4.59988504164871,-0.447583646644495,1.87775579989554e-21
"ENSG00000198242","ENSG00000198242",0.243485156364215,4.9615164791362,-0.443265448309739,4.34923511780435e-21
"ENSG00000188846","ENSG00000188846",0.268576982939633,4.81279496626202,-0.44179968916585,5.77387282814765e-21
"ENSG00000198755","ENSG00000198755",0.276332296821577,4.78604017427418,-0.438232073689864,1.1464646567858e-20
"ENSG00000132465","ENSG00000132465",0.99503715339359,5.88685498401138,0.464715211055863,1.21798298656934e-20
"ENSG00000177954","ENSG00000177954",0.23022279665354,5.08009939055232,-0.437299579423107,1.37039389953938e-20
"ENSG00000197958","ENSG00000197958",0.256745006793008,4.91838475052119,-0.436916167201719,1.47454920149133e-20
"ENSG00000174444","ENSG00000174444",0.339047372436814,4.4085090486085,-0.432278194089494,3.55959753343162e-20
"ENSG00000163682","ENSG00000163682",0.290447914829865,4.73923761701955,-0.43139347810453,4.20698386748867e-20
"ENSG00000136942","ENSG00000136942",0.313084977554497,4.59678973140683,-0.430503900251598,4.97505071466195e-20
"ENSG00000122406","ENSG00000122406",0.311490385253913,4.61337597080263,-0.429598573838199,5.89884771398014e-20
"ENSG00000142937","ENSG00000142937",0.269450287286642,4.89070045001655,-0.428621770475332,7.08616719082396e-20
"ENSG00000166441","ENSG00000166441",0.256051378863497,4.97922409297246,-0.427848872662618,8.19046069007835e-20
"ENSG00000089009","ENSG00000089009",0.246115091888208,5.04209523962725,-0.427604881828727,8.57317133333512e-20
"ENSG00000148303","ENSG00000148303",0.286382755069897,4.7916117934734,-0.427311181472099,9.05735058041322e-20
"ENSG00000156482","ENSG00000156482",0.314574086913713,4.63339562237931,-0.423485851342524,1.84648546268436e-19
"ENSG00000105193","ENSG00000105193",0.295811383563522,4.75791830000938,-0.423132986722853,1.9712807508031e-19
"ENSG00000089157","ENSG00000089157",0.341951768086867,4.45526932840668,-0.422598985900569,2.17614771739352e-19
"ENSG00000186468","ENSG00000186468",0.287364109272836,4.81695580663629,-0.422359521901985,2.27471715484807e-19
"ENSG00000130255","ENSG00000130255",0.334142396292646,4.51200455503924,-0.422085698473181,2.39284349571549e-19
"ENSG00000143947","ENSG00000143947",0.263404684695772,4.96971067717101,-0.422027862978264,2.41855807439643e-19
"ENSG00000108107","ENSG00000108107",0.265959993116614,4.95461932608874,-0.421898766413542,2.47694531050964e-19
"ENSG00000107317","ENSG00000107317",0.98614682712707,5.83966088224805,0.447600838743623,3.03276720158189e-19
"ENSG00000149273","ENSG00000149273",0.197955957865534,5.37659980381079,-0.42021742461884,3.37729417097246e-19
"ENSG00000182899","ENSG00000182899",0.300149330913825,4.7491387717248,-0.4201578337069,3.41453817901168e-19
"ENSG00000135486","ENSG00000135486",0.455067714118655,3.60433713755922,-0.418634232001889,4.51747707270455e-19
"ENSG00000147604","ENSG00000147604",0.291746211852553,4.81435386544571,-0.418385847870146,4.72796493078349e-19
"ENSG00000131469","ENSG00000131469",0.381481096866607,4.20623625100672,-0.418216142230671,4.87731893223802e-19
"ENSG00000115268","ENSG00000115268",0.248976348152926,5.08226733868007,-0.418191520874877,4.89937119018357e-19
"ENSG00000063177","ENSG00000063177",0.262450363726427,5.00814909239159,-0.416777747985859,6.34534420794993e-19
"ENSG00000105640","ENSG00000105640",0.232240713956279,5.19467681750339,-0.416409927560023,6.78605102486369e-19
"ENSG00000145592","ENSG00000145592",0.419778639071894,3.93209134520886,-0.415709456312475,7.71054942240586e-19
"ENSG00000173812","ENSG00000173812",0.351127292950843,4.45371424991843,-0.413650010016146,1.12112855862887e-18
"ENSG00000071082","ENSG00000071082",0.292935810166098,4.83875662356724,-0.413358469878612,1.18197306324253e-18
"ENSG00000008988","ENSG00000008988",0.35557154311254,4.43300992941498,-0.412213923526543,1.45400795259151e-18
"ENSG00000124614","ENSG00000124614",0.42894733822125,3.89555552606546,-0.411058949183671,1.79104606607528e-18
"ENSG00000197728","ENSG00000197728",0.379979065663811,4.27141790012953,-0.410747016785005,1.89460379495533e-18
"ENSG00000144713","ENSG00000144713",0.241559197133757,5.18094347968678,-0.409367550385987,2.42809024508258e-18
"ENSG00000161970","ENSG00000161970",0.259429206560684,5.08540461612583,-0.407225466949418,3.56368193225843e-18
"ENSG00000122026","ENSG00000122026",0.249299657119902,5.14963577466856,-0.406801859186285,3.84373952404579e-18
"ENSG00000104529","ENSG00000104529",0.322654056390762,4.68993888111319,-0.40678358089912,3.85630066335664e-18
"ENSG00000100316","ENSG00000100316",0.207219423589466,5.41278152533848,-0.404826599789866,5.46423108783928e-18
"ENSG00000145425","ENSG00000145425",0.262245731413978,5.08461965315626,-0.404537366404753,5.75228955438998e-18
"ENSG00000142676","ENSG00000142676",0.229327046720892,5.28846039709459,-0.403684805618508,6.69145273657142e-18
"ENSG00000253701","ENSG00000253701",0.997158864723589,5.66520906668498,0.428351274237297,9.75550586645427e-18
"ENSG00000221983","ENSG00000221983",0.342245883346416,4.60383977526353,-0.400281466585531,1.22012779771919e-17
"ENSG00000112306","ENSG00000112306",0.25734933396166,5.14963577466856,-0.398752182344526,1.59571571785406e-17
"ENSG00000187514","ENSG00000187514",0.295464654381455,4.92943660227725,-0.39643020922972,2.39394814245058e-17
"ENSG00000163737","ENSG00000163737",0.997677514064658,5.61690840287471,0.420537590133643,3.82049980843872e-17
"ENSG00000197756","ENSG00000197756",0.414825476060407,4.17016561565302,-0.389763133365664,7.57767399152314e-17
"ENSG00000204628","ENSG00000204628",0.295153289537141,4.97851722635525,-0.388860889788108,8.84389507983292e-17
"ENSG00000198034","ENSG00000198034",0.20826512502508,5.51769211212163,-0.385907470370634,1.46316162144405e-16
"ENSG00000147403","ENSG00000147403",0.173489549476303,5.72761797106468,-0.38452239813018,1.85051635926674e-16
"ENSG00000137154","ENSG00000137154",0.2061623646369,5.55141912905721,-0.382233323088916,2.72340209719899e-16
"ENSG00000161016","ENSG00000161016",0.258187895739568,5.26589582780726,-0.378601430262747,5.00548468175578e-16
"ENSG00000265681","ENSG00000265681",0.457572522521865,3.93545974780529,-0.377495912077104,6.01779332132032e-16
"ENSG00000171858","ENSG00000171858",0.499861628053267,3.60916922071084,-0.373316386223474,1.20190417103121e-15
"ENSG00000133112","ENSG00000133112",0.318432941232811,4.93844769121339,-0.372019499771046,1.48749450516122e-15
"ENSG00000169100","ENSG00000169100",0.478621914462915,3.80966280854393,-0.371758474366758,1.55257881001124e-15
"ENSG00000111348","ENSG00000111348",0.396095310145305,4.44365634317003,-0.370145210839173,2.02175641290159e-15
"ENSG00000162244","ENSG00000162244",0.286720461864717,5.14526305205567,-0.370102230003113,2.03599936907101e-15
"ENSG00000140988","ENSG00000140988",0.171994771068222,5.82295816551605,-0.369461833395629,2.26029115147166e-15
"ENSG00000213741","ENSG00000213741",0.497769211606586,3.67430998631644,-0.368226370320728,2.76386825227903e-15
"ENSG00000142541","ENSG00000142541",0.177562543511583,5.80399634199814,-0.367191831778202,3.26928951906569e-15
"ENSG00000181163","ENSG00000181163",0.49077814361727,3.75119774301441,-0.366459415898223,3.68106434635321e-15
